country,respno,backchk,urbrur,region,district,townvill,ea_name,eanumb,uniqueea,hholdse1,hholdse2,hholdse3,hholdse4,hholdse5,hholdse6,hholdse7,prevint,currint,calls,dateintr,strtime,q1,q2,q3,q4a,q4b,q5,q6a,q6b,q7a,q7b,q8a,q8b,q8c,q8d,q8e,q8f,q9a,q9b,q9c,q10,q11,q12,q13,q14a,q14b,q14c,q15a,q15b,q15c,q16,q17,q18a,q18b,q19,q20,q21,q22,q23,q24,q25,q26,q27,q28a,q28b,q28c,q28d,q29,q30,q31a,q31b,q31c,q32a,q32b,q32c,q32d,q32e,q32f,q32g,q33,q34,q35a,q35b,q35c,q35pt1,q35pt2,q35pt3,q36a,q36b,q36c,q37,q38,q39,q40,q41,q42,q43a1,q43a2,q43b1,q43b2,q43c1,q43c2,q44a1,q44a2,q44b1,q44b2,q44c1,q44c2,q45,q46,q47,q48,q49,q50,q51,q52a,q52b,q52c,q52d,q53a,q53b,q53c,q53d,q54a,q54b,q54c,q54d,q54e,q54f,q54g,q55a,q55b,q55c,q55d,q55e,q55f,q55g,q55h,q55i,q55j,q55k,q55l,q55m,q56a,q56b,q56c,q56d,q56e,q56f,q56g,q56h,q56i,q56j,q57a,q57b,q57c,q57d,q57e,q57f,q58a,q58b,q58c,q59,q60,q61,q62a,q62b,q63pt1,q63pt2,q63pt3,q64,q65a,q65b,q65c,q65d,q65e,q65f,q65g,q65h,q65i,q65j,q65k,q66,q67a,q67b,q67c,q67d,q68a,q68b,q68c,q69a,q69b,q70a,q70b,q70c,q70d,q71a,q71b,q71c,q71d,q71e,q72a,q72b,q72c,q73a,q73b,q73c,q73d,q73e,q73f,q73g,q74a,q74b,q74c,q74d,q74e,q74f,q74g,q75a,q75b,q75c,q75d,q75e,q76a,q76b,q77a,q77b,q78a,q78b,q78c,q78d,q79,q80a,q80b,q81,q82,q83,q84a,q84b,q84c,q84d,q85,q86,q87,q90,q91,q92,q93a,q93b,q93c,q93d,q93e,q93f,q94,q95,q96a,q96b,q97,q98,q99,q100,endtime,length,q101,q102,q103,q104,q105a,q105b,q105c,q105d,q105e,q106,q107a,q107b,q107c,q108a,q108b,q108c,q108d,q108e,q108f,q110,q111,q112,q113,q114,q115,q116a,q116b,q116c,q116d,q116e,q116f,q116g,q116h,q116i,q116j,q116k,q117a,q117b,q118,withinwt,acroswt,combwt,geoname_id,precision_code,place_name,latitude,longitude,location_type_code,geoname_adm_code,geoname_adm_name,location_class,geographic_exactness
18,ZIM0899,2,2,445,KADOMA RURAL,MUJIBA B.C,,20,184452000,997,997,997,997,997,997,997,2,1,1,21-Oct-05,12:16:00 PM,19,0,441,1,1,2,1,1,3,3,2,1,3,0,1,7,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,4,1,1,1,4,0,0,3,2,2,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,4,4,4,1,0,0,0,6,7,1,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,FREE AND FAIR ELECTIONS,NO FURTHER RESPONSE,NO FURTHER RESPONSE,3,996,996,1,1,1,3,1,4,1,4,4,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,4,2,1,#NULL!,4,4,4,4,5,4,4,3,2,2,2,1,1,1,1,3,4,1,1,2,1,1,2,2,1,1,2,1,2,1,3,2,2,2,2,2,2,3,3,3,1,0,7,0,0,1,0,3,3,3,#NULL!,9,9,1,1,9,11,1,1,1,1,1,1,3,2,3,3,1,1,3,4,1,4,4,1,2,2,2,#NULL!,#NULL!,2,3,2,3,2,9,2,7,1,7,7,7,7,7,7,7,7,7,7,3,2,2,1,1,3,0,3,3,2,2,2,3,3,1,1,3,3,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,441,2,3,4,5,1,1,0,0,0,0,1,0,1,1,1,3,441,999,1:05:00 PM,49,1,1,441,2,0,0,0,0,0,0,000,000,000,1,1,1,1,1,1,ZIM09,23,2,2,441,8,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1.145038,1.145038,889452,3,Kadoma District,-18.34049,29.82831,ADM2,6295630|6255146|ZW|05|889452,Earth|Africa|Zimbabwe|Mashonaland West|Kadoma District,1,1
18,ZIM0900,1,2,445,KADOMA RURAL,WOZHELE B.C,,40,18445400,997,997,997,997,997,997,997,1,2,1,21-Oct-05,10:40:00 AM,24,1,441,1,1,2,1,1,1,1,1,1,4,0,1,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,2,2,3,3,0,0,2,1,1,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,4,1,4,1,0,0,0,2,7,1,2,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,ALLOW FOR CHANGE OF GOVERNMENT,BALANCING THE GAPBETWEEN THE RICH AND POOR,NO FURTHER RESPONSE,20,12,996,1,3,1,3,1,4,1,4,1,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,9,3,3,#NULL!,2,1,1,4,5,5,5,2,2,9,2,1,1,1,3,3,4,9,2,2,2,2,2,1,2,2,2,2,1,2,1,1,2,2,2,2,2,3,1,1,1,0,0,0,0,2,0,2,3,2,#NULL!,9,9,1,1,8,11,21,2,1,1,1,2,3,2,3,3,1,1,3,4,1,1,4,2,3,2,2,#NULL!,#NULL!,2,4,2,3,1,3,2,4,1,7,7,7,3,3,3,1,0,0,0,3,3,3,3,3,0,0,2,2,2,2,2,3,3,2,2,3,3,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,8,997,7,5,13,6,1,1,0,0,0,0,1,2,1,1,1,4,998,999,11:30:00 AM,50,2,1,441,1,0,0,0,0,0,1,000,000,000,1,1,1,1,1,1,ZIM09,23,2,2,441,8,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1.145038,1.145038,878894,1,Wozhele Business Centre,-17.933331,29.299999,CTRB,6295630|6255146|ZW|00,Earth|Africa|Zimbabwe|Wozhele Business Centre,3,1
18,ZIM0901,2,2,445,KADOMA RURAL,WOZHELE B.C,,40,18445400,997,997,997,997,997,997,997,2,1,1,21-Oct-05,9:35:00 AM,47,1,441,1,1,1,1,1,2,2,1,1,3,0,1,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,4,1,1,1,0,0,0,2,1,1,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,0,0,0,0,1,1,1,1,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,PEACE UNITY AND STABILITY,NO FURTHER RESPONSE,NO FURTHER RESPONSE,4,996,996,1,1,1,3,1,4,1,4,4,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,3,2,2,#NULL!,1,1,1,5,4,4,4,3,2,2,2,1,1,1,1,1,3,3,1,2,1,1,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,3,0,0,3,3,3,#NULL!,0,0,1,1,8,1,16,0,1,1,1,1,1,1,3,1,1,1,1,5,1,1,1,1,2,1,1,#NULL!,#NULL!,2,3,3,3,2,2,2,4,2,7,7,7,3,2,1,1,0,0,0,3,3,2,1,1,0,0,4,3,2,2,2,3,3,1,1,3,3,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0,997,7,2,0,1,0,0,0,0,0,0,0,2,2,2,1,998,441,0,10:22:00 AM,47,1,1,441,3,0,0,1,1,0,1,000,000,000,1,1,1,1,1,2,ZIM09,23,2,2,441,8,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1.145038,1.145038,878894,1,Wozhele Business Centre,-17.933331,29.299999,CTRB,6295630|6255146|ZW|00,Earth|Africa|Zimbabwe|Wozhele Business Centre,3,1
18,ZIM0902,1,2,445,HURUNGWE,KENIYAS VILLAGE,,310,18445310,997,997,997,997,997,997,997,1,2,1,26-Oct-05,3:22:00 PM,52,0,441,1,1,2,1,1,4,4,3,0,4,0,3,7,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,1,1,0,0,0,1,1,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,4,1,1,2,0,0,0,1,1,2,2,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,DID NOT UNDERSTAND,NO FURTHER RESPONSE,NO FURTHER RESPONSE,999,996,996,1,1,1,9,1,1,1,1,1,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,1,8,0,#NULL!,4,1,1,5,5,5,5,9,1,0,3,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,9,9,9,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,1,3,3,3,#NULL!,2,1,2,2,8,16,11,2,1,2,2,9,3,2,3,3,2,1,4,4,1,9,3,1,3,3,9,#NULL!,#NULL!,4,4,4,4,2,7,1,7,2,7,3,7,7,7,7,7,7,7,7,3,3,2,2,2,0,0,7,7,2,2,2,2,2,3,3,3,3,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,998,2,0,14,5,0,0,0,0,0,0,4,6,0,2,1,9,998,17,4:00:00 PM,38,2,1,441,2,0,0,0,0,0,2,000,000,000,2,2,1,2,2,1,ZIM09,23,2,2,441,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1.145038,1.145038,889953,3,Hurungwe,-16.41301,29.5858,ADM2,6295630|6255146|ZW|05|889953,Earth|Africa|Zimbabwe|Mashonaland West|Hurungwe,1,1
18,ZIM0903,2,2,445,HURUNGWE,KENIYAS VILLAGE,,310,18445310,997,997,997,997,997,997,997,2,1,1,26-Oct-05,2:09:00 PM,18,0,441,1,1,1,1,1,4,4,0,0,1,1,1,7,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,4,1,1,1,4,4,0,0,0,2,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,4,3,4,2,0,0,0,5,7,0,2,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,GIVE YOUR PROBLEMS TO GVT,REMOVE THE MP THAT YOU DONT WANT,NO FURTHER RESPONSE,12,3,996,1,1,1,3,1,4,1,4,1,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,3,2,2,#NULL!,4,4,3,5,5,4,4,0,2,0,0,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,0,7,0,3,0,0,2,3,3,#NULL!,1,1,1,1,9,13,1,2,1,1,1,2,3,2,2,2,2,1,3,4,1,1,4,1,2,3,1,#NULL!,#NULL!,1,4,1,4,1,3,2,7,1,7,7,7,7,7,7,7,7,7,7,3,3,1,1,2,0,0,4,2,2,2,2,3,3,2,2,3,3,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,441,2,5,4,6,1,1,1,0,0,0,1,0,1,1,1,4,441,0,1:40:00 PM,51,1,1,441,3,0,0,0,0,0,0,000,000,000,1,1,1,1,1,1,ZIM09,23,2,2,441,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1.145038,1.145038,889953,3,Hurungwe,-16.41301,29.5858,ADM2,6295630|6255146|ZW|05|889953,Earth|Africa|Zimbabwe|Mashonaland West|Hurungwe,1,1
18,ZIM0904,2,2,445,HURUNGWE,MUTURANHANGA PRIMARY,,150,18445150,997,997,997,997,997,997,997,2,1,1,27-Oct-05,10:10:00 AM,32,0,441,1,1,3,2,2,5,5,0,2,3,0,4,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,4,1,1,1,4,4,1,3,2,5,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,2,9,9,1,1,1,3,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,ITS ALL ABOUT POLITICS WHO GETS WHAT AND HOW,GVT OF THE PPLE,HAVING FREEDOMM OF SPEECH,19,2,1,1,1,1,3,4,4,2,4,4,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,4,1,0,#NULL!,1,4,4,1,5,1,4,3,2,3,2,2,2,3,1,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,2,3,2,3,3,3,3,3,1,1,1,2,0,7,2,2,2,3,3,3,#NULL!,4,1,0,0,8,1,996,0,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,1,1,1,#NULL!,#NULL!,1,3,1,3,1,7,2,3,1,7,5,7,3,2,2,2,2,3,0,3,3,2,2,2,0,0,5,3,2,3,3,3,3,1,1,3,3,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,998,-1,8,14,5,1,1,1,1,0,0,4,20,1,1,1,4,999,19,11:07:00 AM,57,1,1,441,1,0,0,0,0,0,0,000,000,000,1,1,1,1,1,1,ZIM09,23,2,2,441,8,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1.145038,1.145038,889953,3,Hurungwe,-16.41301,29.5858,ADM2,6295630|6255146|ZW|05|889953,Earth|Africa|Zimbabwe|Mashonaland West|Hurungwe,1,1
18,ZIM0905,2,2,445,HURUNGWE,MUTURANHANGA PRIMARY,,150,18445150,997,997,997,997,997,997,997,1,2,1,27-Oct-05,11:20:00 AM,19,0,441,1,1,1,1,1,1,1,3,3,3,0,2,7,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,1,1,1,0,0,2,2,1,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,4,4,4,2,0,0,0,2,7,0,0,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,GVT TO DEVELOP SELF PROJECTS FOR THE YOUTHS,THERE SHOULD BE ABOLISHMENT OF CORRUPTION AND NEPOTISM,BE ABLE TO VOTE FREELY,5,21,3,1,1,1,3,2,4,1,1,4,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,4,1,0,#NULL!,4,1,1,5,4,4,4,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,3,1,1,1,1,3,1,3,3,2,2,2,2,2,3,3,2,2,7,7,0,1,1,1,2,3,1,#NULL!,3,0,0,0,8,1,28,0,1,1,1,1,3,3,3,3,1,1,3,4,4,4,4,1,1,1,1,#NULL!,#NULL!,1,4,1,4,7,1,2,7,2,5,7,7,7,7,7,7,7,7,7,3,3,2,2,1,0,0,2,2,2,2,2,3,2,0,0,3,3,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,441,2,5,14,5,1,0,0,0,0,0,1,6,0,3,1,3,441,19,12:16:00 PM,56,2,1,441,1,0,0,0,0,0,0,000,000,000,1,1,1,1,1,1,ZIM09,23,2,2,441,8,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1.145038,1.145038,889953,3,Hurungwe,-16.41301,29.5858,ADM2,6295630|6255146|ZW|05|889953,Earth|Africa|Zimbabwe|Mashonaland West|Hurungwe,1,1
18,ZIM0906,2,2,445,HURUNGWE,SIERA INDIA LIMA,,20,18445200,997,997,997,997,997,997,997,2,1,1,27-Oct-05,2:19:00 PM,23,0,441,1,1,3,1,1,3,3,1,2,3,1,1,7,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,1,1,4,0,0,2,1,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,1,0,0,0,1,1,1,3,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,DID NOT UNDERSTAND,NO FURTHER RESPONSE,NO FURTHER RESPONSE,999,996,996,1,1,1,9,1,4,4,4,4,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,3,2,2,#NULL!,1,4,4,4,4,4,4,3,3,0,1,1,1,1,2,2,1,2,1,1,1,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,3,2,2,2,0,7,0,0,1,0,3,3,3,#NULL!,3,2,1,1,1,8,12,0,2,2,2,2,2,2,2,2,1,1,3,4,1,1,3,1,1,1,1,#NULL!,#NULL!,1,3,2,3,2,9,3,7,2,7,7,7,7,7,7,7,7,7,7,1,1,1,2,2,1,0,4,3,2,2,2,3,2,1,1,3,3,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,998,-1,4,3,5,1,1,0,0,0,0,1,0,2,3,1,998,999,21,3:13:00 PM,54,1,1,441,1,0,0,0,0,0,1,000,000,000,1,1,1,2,1,1,ZIM09,23,2,2,441,8,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1.145038,1.145038,889953,3,Hurungwe,-16.41301,29.5858,ADM2,6295630|6255146|ZW|05|889953,Earth|Africa|Zimbabwe|Mashonaland West|Hurungwe,1,1
18,ZIM0907,1,2,445,HURUNGWE,SIERA INDIA LIMA,,20,18445200,997,997,997,997,997,997,997,1,2,1,27-Oct-05,3:45:00 PM,67,1,441,2,2,3,3,3,1,1,3,3,4,2,4,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,1,1,4,0,0,1,1,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,4,4,4,3,9,9,9,1,1,1,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,GIVING PPLE FOOD RO EAT,PEOPLE SHOULD VOTE FOR WHOEVER THEY WANT,NO FURTHER RESPONSE,5,3,996,1,1,1,3,4,4,1,1,1,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,9,9,2,#NULL!,1,2,1,3,3,3,4,3,3,1,2,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,2,2,9,2,9,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,2,3,3,3,#NULL!,2,1,1,1,8,13,14,1,1,1,1,1,1,1,1,2,2,1,2,4,1,1,2,1,1,1,1,#NULL!,#NULL!,1,3,1,3,9,2,2,4,2,7,7,7,3,3,3,3,0,0,0,2,2,2,3,3,0,0,2,2,2,2,2,3,3,0,0,3,3,1,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,441,2,2,14,5,1,1,0,0,0,0,1,2,3,3,1,2,999,17,4:35:00 PM,50,2,1,441,3,0,0,0,0,0,1,000,000,000,1,1,1,1,1,1,ZIM09,23,2,2,441,8,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1.145038,1.145038,889953,3,Hurungwe,-16.41301,29.5858,ADM2,6295630|6255146|ZW|05|889953,Earth|Africa|Zimbabwe|Mashonaland West|Hurungwe,1,1
18,ZIM0908,2,2,445,HURUNGWE,FULECHE SEC SCHOOL,,370,18445370,997,997,997,997,997,997,997,1,2,1,28-Oct-05,1:01:00 PM,70,1,441,1,1,1,2,2,5,4,3,0,4,2,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,2,1,1,1,0,0,0,0,1,1,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,2,2,0,0,0,1,1,2,3,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,DID NOT UNDERSTAND,NO FURTHER REPLY,NO FURTHER REPLY,999,996,996,4,1,1,3,1,1,2,2,2,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,1,8,9,#NULL!,1,2,2,5,5,5,5,9,2,0,3,3,3,4,3,2,2,3,3,3,3,3,3,0,3,3,3,2,1,2,1,2,2,1,1,1,1,3,9,0,0,0,0,0,0,0,0,3,3,3,#NULL!,4,1,2,2,8,11,17,2,1,1,1,2,3,1,4,3,1,1,1,4,3,3,3,2,3,2,2,#NULL!,#NULL!,2,3,2,3,2,9,9,9,1,7,7,7,3,2,0,0,0,0,0,3,3,2,3,0,0,0,2,2,2,2,2,3,1,2,3,2,2,9,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,440,3,0,2,5,0,0,0,0,0,0,0,1,3,2,9,997,440,5,1:56:00 PM,55,2,1,441,3,0,0,0,0,0,3,030,031,041,1,2,2,2,1,1,ZIM09,23,2,2,441,8,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1.145038,1.145038,889953,3,Hurungwe,-16.41301,29.5858,ADM2,6295630|6255146|ZW|05|889953,Earth|Africa|Zimbabwe|Mashonaland West|Hurungwe,1,1
"18,ZIM0909,2,2,445,HURUNGWE,FULECHE SEC SCHOOL,,370,18445370,997,997,997,997,997,997,997,2,1,1,28-Oct-05,11:39:00 AM,20,0,441,1,1,2,2,2,3,3,3,2,4,0,2,7,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,4,1,1,1,3,1,0,3,2,2,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,4,4,4,2,0,0,0,1,1,1,4,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,""SOCIAL, ECONOMIC DEVELOPMENT"",GOVERNMENT SHOULD BE ACCOUNTABLE ON THE USE OF PUBLIC FUNDS,NO FURTHER REPLY,5,8,996,1,1,1,3,1,4,1,3,3,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,4,2,1,#NULL!,4,3,3,1,3,3,4,2,1,3,1,1,1,1,1,1,1,1,0,2,0,1,0,2,0,0,0,0,2,0,3,3,2,3,3,2,2,2,1,1,1,0,7,0,0,0,2,3,3,3,#NULL!,2,0,1,1,8,1,14,0,1,1,1,1,1,1,3,3,1,1,4,4,1,4,4,2,1,1,1,#NULL!,#NULL!,2,3,2,3,1,1,1,7,2,7,7,7,7,7,7,7,7,7,7,2,1,1,1,1,3,0,5,1,2,3,2,3,0,0,0,3,3,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,441,3,4,2,5,1,1,0,0,0,0,1,2,3,3,1,20,998,9,12:40:00 PM,61,1,1,441,3,0,0,0,0,0,0,000,000,000,1,1,1,1,1,1,ZIM09,23,2,2,441,8,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1.145038,1.145038,889953,3,Hurungwe,-16.41301,29.5858,ADM2,6295630|6255146|ZW|05|889953,Earth|Africa|Zimbabwe|Mashonaland West|Hurungwe,1,1"
"18,ZIM0910,2,2,445,HURUNGWE,KAROKO VILLAGE,,260,18445260,997,997,997,997,997,997,997,1,2,1,26-Oct-05,11:00:00 AM,59,1,441,1,2,3,1,1,1,5,4,3,4,1,2,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,3,1,1,1,3,0,1,2,1,1,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,4,4,3,0,0,0,0,1,1,2,3,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,""POWER SHARING, TRANQUILITY AND PEACE"",INFRASTRUCTURAL AND ECONOMIC DEVELOPMENT,""PROVISION OF FOOD, CLOTHES SHELTER TO THE POOR BY GOVERNMENT"",4,5,5,1,1,1,3,1,3,2,4,4,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,3,2,1,#NULL!,1,1,1,4,3,4,5,3,3,9,9,1,1,3,2,2,1,2,1,1,1,1,1,2,1,1,1,1,2,1,3,1,1,1,2,2,2,2,1,0,0,0,0,0,0,0,3,1,3,1,#NULL!,2,0,1,2,8,23,26,9,1,1,1,1,1,1,2,1,1,1,1,4,1,1,1,1,1,1,1,#NULL!,#NULL!,1,4,1,4,1,3,3,3,1,7,7,7,2,2,1,3,2,3,0,3,3,3,3,3,1,0,2,2,2,2,2,0,2,1,1,2,2,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,8,997,7,4,6,3,1,1,0,1,0,0,0,2,1,3,1,17,998,999,11:47:00 AM,47,2,1,441,2,1,1,0,0,0,1,000,000,000,1,1,1,1,1,1,ZIM09,23,2,2,441,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.145038,1.145038,889953,3,Hurungwe,-16.41301,29.5858,ADM2,6295630|6255146|ZW|05|889953,Earth|Africa|Zimbabwe|Mashonaland West|Hurungwe,1,1"
18,ZIM0911,2,2,445,HURUNGWE,KAROKO VILLAGE,,260,18445260,997,997,997,997,997,997,997,1,2,1,26-Oct-05,12:15:00 PM,24,1,441,1,1,2,1,1,3,3,1,0,3,0,1,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,1,1,4,0,0,2,2,1,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,4,1,1,2,0,0,0,1,1,0,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,MAJORITY RULE,PEOPLE SHOULD WORK TOGETHER WITH GOVERNEMENT TO BE SUCCESSFUL,NO FURTHER REPLY,7,11,996,4,1,1,2,1,1,1,1,1,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,1,4,3,#NULL!,1,1,1,5,5,5,5,3,3,0,3,3,3,3,5,4,4,4,3,3,3,2,2,0,1,2,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,1,0,3,3,3,#NULL!,3,1,1,1,1,8,11,2,2,2,2,2,2,2,1,1,1,1,3,4,1,4,4,1,4,2,2,#NULL!,#NULL!,3,3,3,3,2,7,3,4,2,7,2,7,3,3,1,1,0,0,0,3,3,1,2,3,0,0,2,2,2,2,2,3,3,1,3,3,3,1,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,440,3,2,14,5,1,1,1,0,0,0,1,2,1,2,1,10,440,1,1:05:00 PM,50,2,1,441,1,0,0,1,1,1,1,000,000,000,1,1,1,1,1,2,ZIM09,23,2,2,441,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.145038,1.145038,889953,3,Hurungwe,-16.41301,29.5858,ADM2,6295630|6255146|ZW|05|889953,Earth|Africa|Zimbabwe|Mashonaland West|Hurungwe,1,1
